precursor,co2_uptake_lp,ch4_uptake_hp,logKH_CO2,logKH_CH4,pore_diameter,density,metal_frag,linker_smiles,label_co2_capture,label_ch4_storage
[Nd].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-],3.325515832,8.0840938295,-1.994712214559549,-4.530406232616788,8.78847,1.04816,[Nd],[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-],1,1
[Cu].[Cu][OH][Cu][OH][Cu].n1ncn(c1)c1ccc(cc1)n1cnnc1,1.26788546,7.5831883261,-4.088184786699517,-4.680036613231259,5.94533,0.978122,[Cu].[Cu][OH][Cu][OH][Cu],n1ncn(c1)c1ccc(cc1)n1cnnc1,0,0
[Cu].n1ncn(c1)c1ccc(cc1)n1cnnc1,1.485574613,12.4747221417,-3.917361812255213,-5.082883271326528,9.08566,0.761887,[Cu],n1ncn(c1)c1ccc(cc1)n1cnnc1,0,1
N1=[C][C]([C]=N1)c1ccc(cc1)C1=[C][N]N=[C]1.[Cu].[N]1N=[C]C(=[C]1)c1ccc(cc1)C1=[C]N=N[C]1.[N]1N=[C]C(=[C]1)c1ccc(cc1)C1=[C][N]N=[C]1,0.469991522,8.0976089173,-4.521972017014487,-5.0239771261638095,7.73482,0.979448,[Cu],N1=[C][C]([C]=N1)c1ccc(cc1)C1=[C][N]N=[C]1.[N]1N=[C]C(=[C]1)c1ccc(cc1)C1=[C]N=N[C]1.[N]1N=[C]C(=[C]1)c1ccc(cc1)C1=[C][N]N=[C]1,0,1
[Mn].[O-]C(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COc1ccc(cc1)C(=O)[O-].c1ncn(c1)c1ccc(cc1)n1cncc1,2.220851802,7.685382682,-3.075557884036104,-4.180296194554948,5.96671,0.9597,[Mn],[O-]C(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COc1ccc(cc1)C(=O)[O-].c1ncn(c1)c1ccc(cc1)n1cncc1,0,0
N1=[C]N([C]=[C]1)c1ccc(cc1)c1ccc(cc1)n1ccnc1.[Mn].[O-]C(=O)C1=[C][C]=C([C]=[C]1)OCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COc1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COc1ccc(cc1)C(=O)[O-].c1ncn(c1)c1ccc(cc1)c1ccc(cc1)n1cncc1,1.214844623,11.1516430146,-3.9722590918434135,-4.8626395578520585,8.695039999999999,0.784292,[Mn],N1=[C]N([C]=[C]1)c1ccc(cc1)c1ccc(cc1)n1ccnc1.[O-]C(=O)C1=[C][C]=C([C]=[C]1)OCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COc1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COc1ccc(cc1)C(=O)[O-].c1ncn(c1)c1ccc(cc1)c1ccc(cc1)n1cncc1,0,1
[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Tm],4.126105302,6.6586623489,-3.414090543420103,-4.944331216647186,5.43312,1.38641,[Tm],[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],1,0
[La].[O-]C(=O)[O-].[O-]C(=O)c1[nH][n-]c(c1)C(=O)[O-],1.287385419,2.9027458308,-3.8077225447873215,-5.292946174767452,6.77693,1.77195,[La],[O-]C(=O)[O-].[O-]C(=O)c1[nH][n-]c(c1)C(=O)[O-],0,0
[Cu][Cu].[O-]C(=O)c1ccc(s1)C(=O)[O-],0.37055611,10.1377057029,-4.6218402085695525,-5.098183819213744,7.04953,0.887006,[Cu][Cu],[O-]C(=O)c1ccc(s1)C(=O)[O-],0,1
[Cu][Cu].[O-]C(=O)C1=[C][C]=C([C]=[C]1)C(=O)[O-],1.206853632,1.4814244205000002,-3.5310061409197284,-4.883634705150864,4.02834,2.1487,[Cu][Cu],[O-]C(=O)C1=[C][C]=C([C]=[C]1)C(=O)[O-],0,0
[Cu][Cu].[O-]C(=O)C1=C(Br)CC(=C([CH]1)C(=O)[O-])Br.[O-]C(=O)C1=CC(=C(C=[C]1)Br)C(=O)[O-].[O-]C(=O)C1=C[C]2[C][C][C]2[C]([CH]1)C(=O)[O-].[O-]C(=O)C1=[C]C=C(C(=C1)C(=O)[O-])Br,1.294597883,2.8741915254,-3.7846929750403686,-4.640826894902007,5.75249,1.68923,[Cu][Cu],[O-]C(=O)C1=C(Br)CC(=C([CH]1)C(=O)[O-])Br.[O-]C(=O)C1=CC(=C(C=[C]1)Br)C(=O)[O-].[O-]C(=O)C1=C[C]2[C][C][C]2[C]([CH]1)C(=O)[O-].[O-]C(=O)C1=[C]C=C(C(=C1)C(=O)[O-])Br,0,0
Cl[Mn]Cl.NC1=NN=N[N]1.[Mn],2.854203289,3.4286601634,-1.8373430096121937,-4.764274650238048,4.22721,1.67254,Cl[Mn]Cl.[Mn],NC1=NN=N[N]1,1,0
[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn].[Zn][O]([Zn])[Zn].[Zn][Zn],1.737212534,9.6604308206,-3.573061160989334,-5.00352992053883,10.92956,0.99837,[Zn][O]([Zn])([Zn])[Zn].[Zn][O]([Zn])[Zn].[Zn][Zn],[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,1
[Cd].[O-]C(=O)c1cc(C(=O)O)c(cc1C(=O)[O-])C(=O)[O-],0.596226688,4.0771703665,-4.386650869236587,-4.866770956298666,5.632219999999999,1.4376799999999998,[Cd],[O-]C(=O)c1cc(C(=O)O)c(cc1C(=O)[O-])C(=O)[O-],0,0
[Cd].[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-],0.339856901,7.520991849800001,-4.658870280993557,-5.049956116292528,6.16099,1.08253,[Cd],[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-],0,0
[In][O]([In])[In].[O-]C(=O)C1=[C]C2=C([C][C]1)[C]=C([C]=[C]2)C(=O)[O-].[O-]C(=O)C1=[C]C2=[C][C]=C([C]=C2[C][C]1)C(=O)[O-],0.922626847,14.8426992348,-3.917297189374048,-5.244113715675731,13.91201,0.616035,[In][O]([In])[In],[O-]C(=O)C1=[C]C2=C([C][C]1)[C]=C([C]=[C]2)C(=O)[O-].[O-]C(=O)C1=[C]C2=[C][C]=C([C]=C2[C][C]1)C(=O)[O-],0,1
[Ni].[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-].c1cnc(cn1)C1=NN=N[N]1,2.758432854,3.2748461251,-3.316620610406756,-5.189706308607812,4.50011,1.51212,[Ni],[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-].c1cnc(cn1)C1=NN=N[N]1,1,0
O=C(N1CCCC1C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Cu][Cu],1.786797523,4.2135723776,-3.6618404421845727,-4.282035075273913,5.90828,1.26607,[Cu][Cu],O=C(N1CCCC1C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,0
[Ho].[O-]C(=O)c1ccc(cc1)C#Cc1cc(C#Cc2ccc(cc2)C(=O)[O-])cc(c1)C#Cc1ccc(cc1)C(=O)[O-],3.391762901,13.8164752546,-0.830728312466374,-4.898063994081702,9.26829,0.7592869999999999,[Ho],[O-]C(=O)c1ccc(cc1)C#Cc1cc(C#Cc2ccc(cc2)C(=O)[O-])cc(c1)C#Cc1ccc(cc1)C(=O)[O-],1,1
[O-]C(=O)C1CCC(C1(C)C)(C)C(=O)[O-].[Zn].c1ncn(c1)c1cnc2c(c1)ccc1c2ncc(c1)n1cncc1,0.888631286,1.8247056279,-3.8421837353017385,-4.699065559633506,5.10577,1.25642,[Zn],[O-]C(=O)C1CCC(C1(C)C)(C)C(=O)[O-].c1ncn(c1)c1cnc2c(c1)ccc1c2ncc(c1)n1cncc1,0,0
[Co][OH]1[Co][OH]([Co]21[OH]([Co])[Co][OH]2[Co])[Co].[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-],1.368014567,2.9826211095,-3.7581075165996514,-4.407238283295214,5.55847,1.4254600000000002,[Co][OH]1[Co][OH]([Co]21[OH]([Co])[Co][OH]2[Co])[Co],[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-],0,0
[Co][OH2][Co].[O-]C(=O)c1cc(cc(c1c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-].c1ncn(c1)c1ccc(cc1)n1cncc1,2.025567916,2.7090491379,-3.2124509752759765,-4.590878768754799,4.70788,1.32229,[Co][OH2][Co],[O-]C(=O)c1cc(cc(c1c1cc(cc(c1)C(=O)[O-])C(=O)[O-])C(=O)[O-])C(=O)[O-].c1ncn(c1)c1ccc(cc1)n1cncc1,0,0
[Cu].[O]P(=O)([C][C]=[C][C]P(=O)([O])[O])[O],3.342722614,2.9175106468000003,-3.3807104460102986,-5.151767147752375,4.49939,1.88207,[Cu],[O]P(=O)([C][C]=[C][C]P(=O)([O])[O])[O],1,0
[Cu].[O]P(=O)([C][C][C][C][C]P(=O)([O])[O])[O],3.487538169,4.1424644846,-3.491765297461252,-5.156536739372855,4.49188,1.7396600000000002,[Cu],[O]P(=O)([C][C][C][C][C]P(=O)([O])[O])[O],1,0
[Cd].[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],1.989049826,4.0452020288,-3.312802013439129,-4.7007259275327495,5.2765,1.3672300000000002,[Cd],[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-],0,0
[Co].[O-]C(=O)C1CCC(CC1)C(=O)[O-].n1cc(cc(c1)c1ccncc1)c1ccncc1,2.634330596,2.7221210926,-1.691567922362594,-4.339161073562111,4.357469999999999,1.29455,[Co],[O-]C(=O)C1CCC(CC1)C(=O)[O-].n1cc(cc(c1)c1ccncc1)c1ccncc1,1,0
[Cu].[Er].[O-]C(=O)CNCC(=O)[O-],0.380526122,2.8338063169,-4.496047337613115,-4.8381051737810425,7.126110000000001,1.98392,[Cu].[Er],[O-]C(=O)CNCC(=O)[O-],0,0
OCC1OC2C(C1OP(=O)([O])OC(C)CNC(=O)CCC1(C3=C([C]4N5[Co]67(N8[CH]N2c2cc(C)c(cc82)C)N2[C](C(=C5C(C4CCC(=O)N)(C)C)Br)C(C(C2=C([C]2N7C(C(N36)C1CC(=O)N)(C)C(C2CCC(=O)N)(C)CC(=O)N)C)(C)CC(=O)N)CCC(=O)N)C)C)O.[Na],0.660781056,3.944448178,-3.9975833729275214,-5.05869234598741,6.71352,1.08988,[Na],OCC1OC2C(C1OP(=O)([O])OC(C)CNC(=O)CCC1(C3=C([C]4N5[Co]67(N8[CH]N2c2cc(C)c(cc82)C)N2[C](C(=C5C(C4CCC(=O)N)(C)C)Br)C(C(C2=C([C]2N7C(C(N36)C1CC(=O)N)(C)C(C2CCC(=O)N)(C)CC(=O)N)C)(C)CC(=O)N)CCC(=O)N)C)C)O,0,0
[Cd].[O-]C(=O)c1cc(ccc1C(=O)[O-])C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)C(=O)[O-])C(=O)[O-],1.510990849,2.4138894688,-2.960720751191896,-5.249035950767695,5.15455,1.95651,[Cd],[O-]C(=O)c1cc(ccc1C(=O)[O-])C(C(F)(F)F)(C(F)(F)F)c1ccc(c(c1)C(=O)[O-])C(=O)[O-],0,0
[Nd].[Nd][Nd].[O-]C(=O)c1ccc(s1)C(=O)[O-],4.050116495,4.246258494,-1.5332213227766045,-4.8494308228627965,6.608569999999999,1.52914,[Nd].[Nd][Nd],[O-]C(=O)c1ccc(s1)C(=O)[O-],1,0
[Cd].[O-]C(=O)c1ccc(cc1)C(=O)[O-].n1ccc(cc1)c1ccc(c2c1nsn2)c1ccncc1,0.96047772,2.4111420249,-3.942596377489223,-4.606305491806825,4.978330000000001,1.43764,[Cd],[O-]C(=O)c1ccc(cc1)C(=O)[O-].n1ccc(cc1)c1ccc(c2c1nsn2)c1ccncc1,0,0
[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Zn].n1ccc(cc1)C=Cc1ccc(cc1)C=Cc1ccncc1,1.636323365,8.0035691362,-3.90720569287094,-4.375134422956374,5.94406,0.925851,[Zn],[O-]C(=O)c1ccc(cc1)C(=O)[O-].n1ccc(cc1)C=Cc1ccc(cc1)C=Cc1ccncc1,0,1
O=C(Nc1cccnc1)Cc1ccc(cc1)CC(=O)Nc1cccnc1.[Cd],3.604251756,4.7388868547000005,-2.6015912063858337,-4.229396122349314,4.84557,1.15061,[Cd],O=C(Nc1cccnc1)Cc1ccc(cc1)CC(=O)Nc1cccnc1,1,0
[Ni].[O]P(=O)(C(P(=O)([O])[O])(Cn1cncc1)O)O.n1ccc(cc1)C=Cc1ccncc1,1.359145838,3.8893432539,-3.904039523412033,-4.435089048515465,5.04792,1.30477,[Ni],[O]P(=O)(C(P(=O)([O])[O])(Cn1cncc1)O)O.n1ccc(cc1)C=Cc1ccncc1,0,0
[O-]C(=O)c1cc(ccc1c1cncc(c1)c1ccc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-].[O-]C=O.[Tb],3.254970995,5.151950701600001,-1.0123900361557878,-5.089280103506284,7.1812,1.36604,[Tb],[O-]C(=O)c1cc(ccc1c1cncc(c1)c1ccc(cc1C(=O)[O-])C(=O)[O-])C(=O)[O-].[O-]C=O,1,0
[Cu][Cu].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0.505943593,15.6756051821,-4.431617553134295,-4.9373691368925465,11.92678,0.6499699999999999,[Cu][Cu],[O-]C(=O)c1cc(cc(c1)C(=O)[O-])n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,1
[O-]C(=O)c1cc(cc(c1)C(=O)[O-])n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn],2.479545381,14.5495219597,-3.198039542544824,-5.0395910650752445,8.58065,0.697286,[Zn],[O-]C(=O)c1cc(cc(c1)C(=O)[O-])n1c(=O)c2c(c1=O)cc1c(c2)c(=O)n(c1=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,1
O=C(Nc1ccc(cc1)C(=O)[O-])Nc1cc(NC(=O)Nc2ccc(cc2)C(=O)[O-])cc(c1)NC(=O)Nc1ccc(cc1)C(=O)[O-].[In][O]([In])[In],0.283997911,25.5496927617,-4.72195556346712,-5.207573288165378,19.86541,0.274675,[In][O]([In])[In],O=C(Nc1ccc(cc1)C(=O)[O-])Nc1cc(NC(=O)Nc2ccc(cc2)C(=O)[O-])cc(c1)NC(=O)Nc1ccc(cc1)C(=O)[O-],0,1
O=C(Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(NC(=O)Nc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)NC(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Cu][Cu],0.391647997,16.820812313199998,-4.5690659173173245,-5.066625096592079,18.06508,0.6007819999999999,[Cu][Cu],O=C(Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(NC(=O)Nc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)NC(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,1
O=C(Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(NC(=O)Nc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)NC(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn],0.919887061,17.2258027434,-4.168402144634976,-5.070277174500895,18.20917,0.592075,[Zn][Zn],O=C(Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-])Nc1cc(NC(=O)Nc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)NC(=O)Nc1cc(cc(c1)C(=O)[O-])C(=O)[O-],0,1
[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Tb],1.794601216,1.9036899773,-1.7525079137670827,-4.902891993847203,5.78407,1.90553,[Tb],[O-]C(=O)c1ccc(cc1)C(=O)[O-],0,0
[C]1[C]N2[C]N1[C][C]2.[C]1[N][C][C][N]1.[Zn]O[W](O[Zn])(O[Zn])O[Zn],0.086563797,3.3822029869,-5.225291111224864,-5.533304352802894,12.98786,1.43218,[Zn]O[W](O[Zn])(O[Zn])O[Zn],[C]1[C]N2[C]N1[C][C]2.[C]1[N][C][C][N]1,0,0
[Cd].[O-]C(=O)C1=CC=CN([CH]1)Cc1ccc(cc1)C(=O)[O-].n1ccc(cc1)c1ccncc1,1.781474102,1.9702919014,-2.9296111435538683,-4.338553638772576,4.6486,1.33624,[Cd],[O-]C(=O)C1=CC=CN([CH]1)Cc1ccc(cc1)C(=O)[O-].n1ccc(cc1)c1ccncc1,0,0
O=C1[CH][CH]N=C[N]1.O=C1[CH][C]=NC=N1.O=C1[N]C=NC(=O)[CH]1.[Cu],0.340645326,4.3720862434,-4.550890483473001,-5.109896014482368,6.17139,1.43262,[Cu],O=C1[CH][CH]N=C[N]1.O=C1[CH][C]=NC=N1.O=C1[N]C=NC(=O)[CH]1,0,0
[Ni][OH][Ni].[O-]C(=O)c1cc(Cc2cc(cc(c2)C(=O)O)C(=O)[O-])cc(c1)C(=O)[O-],3.363011456,8.5785579896,-3.029792176060609,-5.058714717757983,7.8603,0.979833,[Ni][OH][Ni],[O-]C(=O)c1cc(Cc2cc(cc(c2)C(=O)O)C(=O)[O-])cc(c1)C(=O)[O-],1,1
[Cu][OH][Cu][OH][Cu].[O-]C(=O)c1cc(Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-],0.355271244,3.8512307934,-4.627948236246917,-5.814067070983009,6.38387,1.33865,[Cu][OH][Cu][OH][Cu],[O-]C(=O)c1cc(Cc2cc(cc(c2)C(=O)[O-])C(=O)[O-])cc(c1)C(=O)[O-],0,0
[Mn].[Mn][OH2][Mn][OH2][Mn].[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-],7.572518967,2.83102244,-1.6239233170558969,-5.869106834595603,6.86569,1.19169,[Mn].[Mn][OH2][Mn][OH2][Mn],[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-],1,0
CC1=NC23C45C62C34N2[Mn]34N6C(=C[C](N3C36C7(N4[C](C=C2C)C)C23C67[O]3[Mn]46=[O](C78C9%10[O]%11=C(C=C([O]%12C%13%14C%15(N=C([CH]1)C)C%13(C%14%15N=C([CH]C(=N5)C)C)[O]1=C(C)C=C([O](=[Mn]%11%121)C79C8%10[O]6=C(C=C3C)C)C)C)C)C(=CC(=[O]24)C)C)C)C.CC1=NC23C45C62C34[O]2[Mn]34=[O](C(=CC(=[O]53)C)C)C35C7([O]4=C(C=C2C)C)C23C57N3[Mn]45N2[C](C)C=C(N5C25C78[O]9[Mn]%10%11=[O](C%12%13C%14(N=C([CH]1)C)C%12(C%13%14N=C([CH]C(=N6)C)C)[O]%10=C(C)C=C9C)C(=CC(=[O]%11C27C58N4C(=C[C]3C)C)C)C)C.[Mn],0.298872387,2.8316415761,-4.632770844360257,-5.687050827423911,5.59976,1.49156,[Mn],CC1=NC23C45C62C34N2[Mn]34N6C(=C[C](N3C36C7(N4[C](C=C2C)C)C23C67[O]3[Mn]46=[O](C78C9%10[O]%11=C(C=C([O]%12C%13%14C%15(N=C([CH]1)C)C%13(C%14%15N=C([CH]C(=N5)C)C)[O]1=C(C)C=C([O](=[Mn]%11%121)C79C8%10[O]6=C(C=C3C)C)C)C)C)C(=CC(=[O]24)C)C)C)C.CC1=NC23C45C62C34[O]2[Mn]34=[O](C(=CC(=[O]53)C)C)C35C7([O]4=C(C=C2C)C)C23C57N3[Mn]45N2[C](C)C=C(N5C25C78[O]9[Mn]%10%11=[O](C%12%13C%14(N=C([CH]1)C)C%12(C%13%14N=C([CH]C(=N6)C)C)[O]%10=C(C)C=C9C)C(=CC(=[O]%11C27C58N4C(=C[C]3C)C)C)C)C,0,0
[La].[La][OH2][La].[O-]C(=O)c1ccc(cc1)C(=O)[O-].[OH2][La],3.135093852,4.5310625944,-3.0541425950498216,-4.7377126915267285,5.99288,1.43356,[La].[La][OH2][La].[OH2][La],[O-]C(=O)c1ccc(cc1)C(=O)[O-],1,0
[Ce].[Ce][Ce].[Ce][OH2][Ce].[O-]C(=O)c1ccc(cc1)C(=O)[O-],3.97505939,4.6455193971,-1.997855545471632,-4.755040422658736,6.08943,1.4324,[Ce].[Ce][Ce].[Ce][OH2][Ce],[O-]C(=O)c1ccc(cc1)C(=O)[O-],1,0
[Nd].[Nd][Nd].[O-]C(=O)c1ccc(cc1)C(=O)[O-],4.396393289,4.7440343769,-1.829181101966331,-4.8191375392523454,6.14197,1.41539,[Nd].[Nd][Nd],[O-]C(=O)c1ccc(cc1)C(=O)[O-],1,0
[Dy].[O-]C(=O)c1ccc(cc1)C(=O)[O-],2.692271423,2.425659456,-1.0865745381303993,-4.493798132462299,4.7868200000000005,1.6528900000000002,[Dy],[O-]C(=O)c1ccc(cc1)C(=O)[O-],1,0
[Ce].[O-]C(=O)c1ccc(cc1)N=Nc1ccc(cc1)C(=O)[O-],2.70763085,17.4881507799,-3.194590903890447,-5.1624185054817735,8.54387,0.5669200000000001,[Ce],[O-]C(=O)c1ccc(cc1)N=Nc1ccc(cc1)C(=O)[O-],1,1
[O-]C(=O)c1ccc(cc1)N=Nc1ccc(cc1)C(=O)[O-].[Sm],1.963427938,17.0917775403,-3.522489502379397,-5.170602301038609,8.54787,0.579939,[Sm],[O-]C(=O)c1ccc(cc1)N=Nc1ccc(cc1)C(=O)[O-],0,1
[Eu].[O-]C(=O)c1ccc(cc1)N=Nc1ccc(cc1)C(=O)[O-],1.64520076,16.998528610999998,-3.761933814353714,-5.170825569673315,8.547989999999999,0.582411,[Eu],[O-]C(=O)c1ccc(cc1)N=Nc1ccc(cc1)C(=O)[O-],0,1
[Gd].[O-]C(=O)c1ccc(cc1)N=Nc1ccc(cc1)C(=O)[O-],0.567983414,16.8728511969,-4.469677333159613,-5.170280790027483,8.53005,0.590909,[Gd],[O-]C(=O)c1ccc(cc1)N=Nc1ccc(cc1)C(=O)[O-],0,1
[Ce].[O-]C(=O)c1ccc(cc1)N=Nc1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)[N][N]c1ccc(cc1)C(=O)[O-],3.05102465,9.430972447,-1.2695270069009164,-4.960328156932304,7.81513,0.929552,[Ce],[O-]C(=O)c1ccc(cc1)N=Nc1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)[N][N]c1ccc(cc1)C(=O)[O-],1,1
CC(C(=O)[O-])NC(=O)c1cc(cc(c1)C(=O)NC(C(=O)[O-])C)C(=O)NC(C(=O)[O-])C.[Co].n1ccc(cc1)c1ccncc1,1.062817535,6.3598756103,-4.13643031659323,-4.705895469057478,6.8318,1.05182,[Co],CC(C(=O)[O-])NC(=O)c1cc(cc(c1)C(=O)NC(C(=O)[O-])C)C(=O)NC(C(=O)[O-])C.n1ccc(cc1)c1ccncc1,0,0
CC(C(=O)[O-])NC(=O)c1cc(cc(c1)C(=O)NC(C(=O)[O-])C)C(=O)NC(C(=O)[O-])C.[Ni].n1ccc(cc1)c1ccncc1,1.220972705,6.097532914099999,-4.065616702558743,-4.643482730704223,6.879460000000001,1.07753,[Ni],CC(C(=O)[O-])NC(=O)c1cc(cc(c1)C(=O)NC(C(=O)[O-])C)C(=O)NC(C(=O)[O-])C.n1ccc(cc1)c1ccncc1,0,0
[Cu].[O-]C(=O)c1cncnc1,0.92359269,2.571972982,-4.061327698152541,-4.553152289844192,6.60314,1.49249,[Cu],[O-]C(=O)c1cncnc1,0,0
C1N2CN3CN1CN(C2)C3.[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[Zn].[Zn][Zn],1.072733866,7.0764568631,-2.7079943849118626,-4.560320009484374,11.03089,1.00746,[Zn].[Zn][Zn],C1N2CN3CN1CN(C2)C3.[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-],0,0
[Eu].[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-],2.287224227,2.0273146841,-1.018386587699618,-4.549661577886528,4.855,2.19335,[Eu],[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-],0,0
[Gd].[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-],2.123080022,2.0666500269,-2.1537123829391303,-4.570472190388003,4.90585,2.21508,[Gd],[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-],0,0
[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-].[Tb],2.264992512,2.0731322922,-1.4716850472340768,-4.542266424267295,4.904730000000001,2.24381,[Tb],[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-],0,0
[Dy].[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-],2.122633977,2.0368044466,-1.3852704202546442,-4.5175809490509335,4.8929800000000006,2.28626,[Dy],[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-],0,0
[Ho].[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-],2.096455066,2.0068441031,-1.521375794688192,-4.503790161904115,4.88241,2.31747,[Ho],[O-]C(=O)c1cc(C(=O)[O-])c(cc1C(=O)[O-])C(=O)[O-],0,0
Cc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Na].[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-].[Zn],2.808765684,2.379762163,-3.2842431048781915,-5.339949826019267,6.42874,1.40393,[Na].[Zn],Cc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[O-]C(=O)C1=C[C]=CC(=C1)C(=O)[O-],1,0
[O-]C(=O)c1ccc(cc1)C=Cc1ccc(cc1)C(=O)[O-].[Tb],1.546372458,18.085149092,-3.8437507789469216,-5.096667418734758,8.56321,0.575734,[Tb],[O-]C(=O)c1ccc(cc1)C=Cc1ccc(cc1)C(=O)[O-],0,1
