precursor,n_mofs_sharing_precursor,co2_uptake_range,ch4_uptake_range
[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][O]([Zn])[Zn].[Zn][Zn],4,0.36724440700000005,0.4989128025999996
[O-]C(=O)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn],2,0.11408918299999993,0.014527980500000481
[O-]C(=O)c1cc(cc(c1)C(=O)[O-])N1C=CN([CH]1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][Zn],3,0.8302745460000003,0.5103530461000005
[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(c2cc(cc(c2)C(=O)[O-])C(=O)[O-])c2c3c1ccc1c3c(cc2)c(cc1c1cc(cc(c1)C(=O)[O-])C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn],2,1.960253878,2.811108485
[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)O)C(=O)[O-].[Zn],2,0.12849409600000028,0.07751230549999999
[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH].[Sc],2,0.2154550420000001,0.010425741600000649
[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH].[V],10,0.3438918900000001,0.10112080589999906
[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[O].[V],2,0.025320780000000043,0.0319181296999993
[O-]C(=O)c1cc(cc(c1)C(=O)[O-])c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn],3,4.790026406,2.0496831101
[O-]C(=O)c1cc(cc(c1)Oc1ccc(cc1)C(=O)[O-])Oc1ccc(cc1)C(=O)[O-].[OH].[Zn],2,0.0003651209999999683,0.019965654099999952
[O-]C(=O)c1cc(cc(c1)P(=O)([O])[O])C(=O)[O-].[Zn],2,0.39225549099999996,1.4331108933000003
[O-]C(=O)c1cc(cc(c1)S([O])([O])[O])C(=O)[O-].[Zn],15,1.119936453,1.4036356925
[O-]C(=O)c1cc(cc(c1)c1ccc(cc1)P(=O)([O])[O])C(=O)[O-].[Zn],4,0.8635145439999998,0.6272964807000001
[O-]C(=O)c1cc(cc(n1)C(=O)[O-])c1cc(nc(c1)C(=O)[O-])C(=O)[O-].[Tb],2,0.0970292279999998,0.025251223499999975
[O-]C(=O)c1cc(ccc1C(=O)[O-])N(=O)=O.[Zn][OH][Zn][OH][Zn].n1ccc(cc1)C=Cc1ccncc1,4,0.32393448999999996,0.17808634869999995
[O-]C(=O)c1cc(ccc1C(=O)[O-])Oc1ccc(c(c1)C(=O)[O-])C(=O)[O-].[Zn].n1ccc(cc1)CCc1ccncc1,2,0.510145683,2.0859830649
[O-]C(=O)c1cc(nc(c1)C(=O)[O-])C(=O)[O-].[Pr],2,0.2321549730000001,0.04476020939999992
[O-]C(=O)c1ccc(c(c1)N(Cc1ccc(cc1)C(=O)[O-])Cc1ccc(cc1)C(=O)[O-])C(=O)O.[Tb],4,0.6421860379999997,0.5645022704000011
[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-].[Sr],2,0.12916131099999983,0.07815846190000109
[O-]C(=O)c1ccc(c2c1cccc2)C(=O)[O-].[Zn].n1ccc(cc1)c1ccncc1,2,0.03752631099999992,0.004418971700000274
[O-]C(=O)c1ccc(cc1)C#Cc1cc(C#Cc2ccc(cc2)C(=O)[O-])cc(c1)C#Cc1ccc(cc1)C(=O)[O-].[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],2,0.015046162000000002,0.7543111542999981
[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O-][C]=O.[Sc],8,1.167188506,0.9556833145999999
[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O].[V],17,0.516714695,5.040531801600001
[O-]C(=O)c1ccc(cc1)C(=O)[O-].[O]P(=O)(O)[O].[Zn],2,0.188645776,0.04791166820000026
[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Sc],21,0.218431371,1.2141675654000001
[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Sm],2,2.290214846,1.9932465165000002
[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Sr],5,2.324638298,2.4607437091
[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Tb],6,3.317797378,3.0987281400000004
[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Tm],2,0.05269389599999963,0.018495895200000056
[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Tm][Tm],2,0.0749680989999999,1.0182261353
[O-]C(=O)c1ccc(cc1)C(=O)[O-].[U],3,0.45876409599999995,2.2639906546000006
[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Y],6,4.727644913999999,3.0141766299000006
[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Yb],4,1.7069306570000005,3.5022596601
[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Zn],5,4.751304440999999,6.2878735291000005
[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Zn].n1ccc(cc1)OCC(COc1ccncc1)(COc1ccncc1)COc1ccncc1,2,0.048785428000000186,0.008517504999999925
[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Zn][OH]1[Zn][OH]([Zn]1)[Zn],2,0.048632104000000176,0.058962906699999706
[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],22,1.461032897,9.1424072238
[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Zn][Zn],7,2.7383807379999996,8.350093531799999
[O-]C(=O)c1ccc(cc1)C(=O)[O-].[Zn][Zn].n1ccc(cc1)c1ccncc1,3,0.12426200899999995,0.022913658000000225
[O-]C(=O)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)[O-].[Zn],4,0.02500130899999997,0.011837671899999735
[O-]C(=O)c1ccc(cc1)C(C(F)(F)F)(C(F)(F)F)c1ccc(cc1)C(=O)[O-].[Zn][O]1[Zn][O]([Zn]1)[Zn],3,0.02749966699999984,0.04522314370000036
[O-]C(=O)c1ccc(cc1)C(c1ccc(cc1)C(=O)[O-])(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[U],2,0.150026306,6.874316899599998
[O-]C(=O)c1ccc(cc1)C(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Zn]12[Zn]3[O]4562[Zn]1[Zn]5[Zn]6[Zn]34,2,0.21939889400000023,0.03494079939999928
[O-]C(=O)c1ccc(cc1)C1=NC(=[N]=C([N]1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Tb],2,1.510005938,3.1073187025999998
[O-]C(=O)c1ccc(cc1)C1=NC(=[N]=C([N]1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Zn],3,0.5966351679999999,7.7466945002
[O-]C(=O)c1ccc(cc1)C1=NN=N[N]1.[Zn],2,0.9633050250000001,0.6482849976000002
[O-]C(=O)c1ccc(cc1)C=Cc1ccncc1.[Zn],5,0.15323532899999992,0.46200332819999934
[O-]C(=O)c1ccc(cc1)CN1CCN(CCN(CC1)Cc1ccc(cc1)C(=O)[O-])Cc1ccc(cc1)C(=O)[O-].[Zn],2,0.23484383899999983,0.017805956000000123
[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Zn],3,1.192296832,4.730306353299999
[O-]C(=O)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Zn][Zn],4,0.015193707,0.4661324915999998
[O-]C(=O)c1ccc(cc1)NC1=NC(=[N]=C([N]1)Nc1ccc(cc1)C(=O)[O-])Nc1ccc(cc1)C(=O)[O-].[Tb],2,5.317752260000001,1.077855598100001
[O-]C(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COc1ccc(cc1)C(=O)[O-].[Zn],2,0.4377589959999999,3.6778711769
[O-]C(=O)c1ccc(cc1)OCC(COc1ccc(cc1)C(=O)[O-])(COc1ccc(cc1)C(=O)[O-])COc1ccc(cc1)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],2,0.9992121340000001,15.4078388464
[O-]C(=O)c1ccc(cc1)Oc1cc(cc(c1)C(=O)[O-])C(=O)[O-].[OH2][La],2,1.3071129100000003,1.2358719425000002
[O-]C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-].[Tb],2,1.710287314,0.7129410599999999
[O-]C(=O)c1ccc(cc1)Oc1ccc(cc1)C(=O)[O-].[Zn][Zn].n1ccc(cc1)c1ccncc1,2,0.023347555999999825,0.18193580549999977
[O-]C(=O)c1ccc(cc1)P(=O)([O])[O].[Zn],2,0.151413723,0.7936804523000003
[O-]C(=O)c1ccc(cc1)S(=O)(=O)c1ccc(cc1)C(=O)[O-].[Zn],2,0.08654074200000039,0.43638084290000023
[O-]C(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)[O-])(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Pr],2,1.0702903689999999,1.5089631287999996
[O-]C(=O)c1ccc(cc1)[Si](c1ccc(cc1)C(=O)[O-])(c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Zn],4,2.279464313,3.2046044339
[O-]C(=O)c1ccc(cc1)c1[nH]c(nc1c1ccc(cc1)C(=O)[O-])c1ccccn1.[Zn],4,0.264422709,0.5440723630000006
[O-]C(=O)c1ccc(cc1)c1c(C)[n-][nH]c1C.[Zn],3,0.648858208,1.4614052543000002
[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Sm],2,0.10868738000000011,0.3828189743000001
[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Tb].[Tb][Tb],2,0.09679755600000028,0.08135178939999932
[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn],2,2.3213797489999997,0.4785512446999993
[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],3,4.674230845,4.418817971199999
[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Pr],2,0.02607812900000006,0.008791517999998888
[O-]C(=O)c1ccc(cc1)c1cc(cc(c1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Zn][Zn].n1ccc(cc1)c1ccncc1,2,0.0043033440000000145,0.07200417439999995
[O-]C(=O)c1ccc(cc1)c1cc2OCCOCCOc3cc(c4ccc(cc4)C(=O)[O-])c(cc3OCCOCCOc2cc1c1ccc(cc1)C(=O)[O-])c1ccc(cc1)C(=O)[O-].[Zn][O]([Zn][O]([Zn])[Zn])[Zn],2,0.05095004699999972,0.24774216760000023
[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[Zn].n1ccc(cc1)c1ccncc1,2,0.14146368600000003,0.6702888698000002
[O-]C(=O)c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],4,0.46042344300000015,1.9021800916
[O-]C(=O)c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[Zn].n1ccc(cc1)C=Cc1ccncc1,2,0.029744941999999996,0.11332834460000107
[O-]C(=O)c1ccc(cc1)c1ccc(cc1)N(c1ccc(cc1)c1ccc(cc1)C(=O)[O-])c1ccc(cc1)c1ccc(cc1)C(=O)[O-].[Zn][OH][Zn],2,0.024019331000000088,0.026867670799999743
[O-]C(=O)c1ccc(cc1)c1ccc(cc1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn],2,1.634078207,0.1721757384000009
[O-]C(=O)c1ccc(cc1)c1cncc(c1)c1ccc(cc1)C(=O)[O-].[Zn],2,0.07568668199999973,0.007565401999999999
[O-]C(=O)c1ccc(cc1)n1cnc2c1cc1ccccc1c2.[OH].[Zn],7,0.221835576,0.6720293148000005
[O-]C(=O)c1ccc(cc1)n1cnnc1.[Zn],2,0.739488012,0.8976427511999994
[O-]C(=O)c1ccc(cn1)C(=O)[O-].[Zn],5,0.9279643649999998,1.0116804724999993
[O-]C(=O)c1ccc(nc1)c1ccc(cn1)C(=O)[O-].[Sm],2,0.05630380199999996,0.10304669469999972
[O-]C(=O)c1ccc(o1)C(=O)[O-].[Y][Y],2,0.004700984999999991,0.003862825000000014
[O-]C(=O)c1ccc(s1)C(=O)[O-].[Sm].[Sm][OH2][Sm],2,0.5035060439999999,0.24577675859999992
[O-]C(=O)c1ccc(s1)C(=O)[O-].[Sr],4,0.854058905,0.5983172917999999
[O-]C(=O)c1ccc(s1)C(=O)[O-].[Tb],3,4.074952122,0.4661540951000003
[O-]C(=O)c1ccc(s1)C(=O)[O-].[U],2,0.009550268,0.1772725892000011
[O-]C(=O)c1ccc(s1)C(=O)[O-].[Yb].[Yb][Yb],2,0.40886435300000024,0.7184004480000001
[O-]C(=O)c1ccc(s1)C(=O)[O-].[Zn],2,0.7110992629999999,9.5653750326
[O-]C(=O)c1ccc2-c3c(C(c2c1)(C)C)cc(cc3)C(=O)[O-].[Sm].[Sm][Sm],2,1.7138919339999998,2.7628735379
[O-]C(=O)c1ccc2c(c1)c1ccc(cc1c1c2cc(cc1)C(=O)[O-])C(=O)[O-].[Tb],2,0.9261094240000003,0.6386303296999998
[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[O]12[Hf]34[O]5[Hf]62[O]2[Hf]71[O]4[Hf]14[O]3[Hf]35[O]6[Hf]2([O]71)[O]43,2,0.0041390969999999805,0.02763181549999949
[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[Tb],2,0.8591468549999999,7.9659908648
[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[Yb],3,1.7088662970000001,1.9618207039
[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[Zn],3,3.5626289499999997,6.051786573599999
[O-]C(=O)c1ccc2c(c1)ccc(c2)C(=O)[O-].[Zn][O]([Zn])([Zn])[Zn],5,0.4118660329999999,0.23920181030000087
[O-]C(=O)c1ccc2c3c1c(ccc3C(=O)N(C2=O)c1ccncc1)C(=O)[O-].[Zn][Zn],5,0.360074618,1.1965918862000002
[O-]C(=O)c1cccc(c1)C(=O)[O-].[Zn],2,0.9832896509999999,3.0642608012000006
[O-]C(=O)c1cccc(c1)c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn][OH][Zn],2,0.016725618999999803,0.0050749602999999865
[O-]C(=O)c1cccc(n1)C(=O)[O-].[Pr],4,1.424932418,5.255113483699999
[O-]C(=O)c1cccc(n1)C(=O)[O-].[Sm],4,1.0938150000000002,4.9420542475
[O-]C(=O)c1cccc(n1)C(=O)[O-].[Tb],2,0.15585122400000007,0.12173644080000035
[O-]C(=O)c1ccnc(c1)c1nccc(c1)C(=O)[O-].[Tb],2,0.865554264,1.7579887638000002
[O-]C(=O)c1ccnc(c1)c1nccc(c1)C(=O)[O-].[Tb].[Zn],2,0.01500803800000039,1.0857456920999988
[O-]C(=O)c1ccncc1.[Zn],2,0.04535782999999999,0.2004335892000002
[O-]C(=O)c1cncc(c1)C(=O)[O-].[Sm],2,0.505791093,1.1699607000000003
[O-]C(=O)c1cnccc1C(=O)[O-].[Zn],2,3.854775058,3.657965869099999
[O-]C(=O)c1sc2c(c1C)c(c(s2)C(=O)[O-])C.[Zn][O]([Zn])([Zn])[Zn],2,2.826974018,8.5678379938
[O-]C=O.[Sm],2,4.4263606939999995,0.19524152039999976
[O-]C=O.[Tb],2,2.371020597,0.3867831862000002
[O-]C=O.[Y],3,0.37556624499999997,0.4346958302999999
[O-]C=O.[Zn],11,0.341064966,2.5901637045
[OH].[O]C1(OO1)c1ccc(cc1)n1cnc2c1cc1ccccc1c2.[Zn],7,0.021657744999999992,0.2171428433000001
[OH].[Zn],19,0.9346444060000001,0.14439027500000012
[O]N(c1cc(cc(c1)C(=O)[O-])C(=O)[O-])[N]c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn],2,1.430113772,3.4099812922999995
[O]P(=O)(C(P(=O)([O])[O])(CC1=CN[CH]C=C1)O)[O].[O]P(=O)(C(P(=O)([O])[O])(Cc1cccnc1)O)[O].[Zn],2,0.24961622400000005,0.31050962120000003
[O]P(=O)(CCCCP(=O)(O)[O])O.[O]P(=O)(CCCCP(=O)([O])[O])[O].[Zn],2,0.2787308740000001,0.05567809520000022
[O]P(=O)(CCCP(=O)([O])[O])[O].[V]O[V],2,0.730518934,0.24282586090000002
[O]P(=O)(CCCP(=O)([O])[O])[O].[V][OH][V],3,0.4853612570000001,0.2955635365
[O]P(=O)(CP(=O)([O])[O])[O].[U],3,0.09030476700000001,1.4958468406999996
[O]P(=O)(c1ccc(cc1)P(=O)([O])[O])[O].[U],2,0.07775974200000002,0.09663809069999996
[O]S(c1ccc(cc1)C1=C2C=CC(=C(c3ccc(cc3)S([O])([O])[O])C3=NC(=C(C4=CC=C(C(=C5N=C1C=C5)c1ccc(cc1)S([O])([O])[O])[N]4)c1ccc(cc1)S([O])([O])[O])C=C3)[N]2)([O])[O].[Sm],2,0.006535822999999885,0.0013357321999998284
[O]c1cc(cc(c1)C(=O)[O-])C(=O)[O-].[Zn],2,0.597346874,0.7656165236999994
[Zn].c1ccc(cc1)[N][N]c1nccn1Cn1ccnc1[N][N]c1ccccc1,2,0.02397650100000004,1.0998000783000004
[Zn].c1ccc2c(c1)N=C[N]2,5,0.6121436959999997,3.557759206
[Zn].c1ncn(c1)Cc1ccc(cc1)Cn1cncc1,2,7.006957938,7.9147612138
[Zn].c1ncn(c1)c1cc(cc(c1)n1cncc1)n1cncc1,3,5.294791504000001,5.359070754099999
[Zn].c1ncn(c1)c1ccc(cc1)n1cncc1,2,0.005261171000000009,0.028181985199999815
[Zn].n1ccc(cc1)c1ccncc1,4,7.708275111999999,11.5450957883
[Zn].n1ncn(c1)[N][N]n1cnnc1,2,0.024269724000000048,0.09402370619999978
